ID;Severidad_accidente;Numero_vehiculos;Numero_victimas;Dia_semana;Tipo_via;Limite_velocidad;Iluminacion;Clima;Condicion_via;Condiciones especiales;Tipo_area
201043P081050;Fatal;2;4;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201206G058100;Fatal;1;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200534TC08014;Fatal;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20093108B0035;Fatal;2;2;3;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201301TD00113;Fatal;1;1;1;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200734NK80137;Fatal;1;1;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200814K093508;Fatal;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201197LA06905;Fatal;1;1;2;Calzada;60;Luz_dia;Ventoso;Humeda;No;Rural
201242I363311;Fatal;3;1;4;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201042I244908;Fatal;1;2;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200814K302308;Fatal;2;2;2;Autovia;60;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201245GU72949;Fatal;1;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201406A089573;Fatal;1;2;7;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
200801TX74042;Fatal;3;1;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
201142I282509;Fatal;3;1;6;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201032B031710;Fatal;2;3;7;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
200801QK74340;Fatal;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501RY10515;Fatal;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200663CP32406;Fatal;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200601TB00215;Fatal;3;1;3;Autovia;50;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
2007600CO4020;Fatal;1;1;3;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200901TB00059;Fatal;1;1;4;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201320G004083;Fatal;1;1;4;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200614G012006;Fatal;5;3;7;Autovia;70;Oscuridad sin iluminacion;Bueno;Seca;No;Urbano
201406J093596;Fatal;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200606B059948;Fatal;2;4;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201132E339111;Fatal;2;2;3;Calzada;60;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200520D073803;Fatal;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201004DR10106;Fatal;2;5;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Hielo;No;Urbano
200643N059116;Serio;2;7;1;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201020H010360;Serio;3;1;3;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
200601LX51143;Serio;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200630A000344;Serio;1;1;5;Calzada;40;Luz_dia;Bueno;Seca;Si;Rural
200801LX50043;Serio;2;1;5;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201004CC10064;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
20124100G0427;Serio;1;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200742I390609;Serio;2;2;6;Calzada;40;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201414A018714;Serio;1;1;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200614B080506;Serio;1;2;1;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
20074100J2818;Serio;2;2;7;Autovia;40;Luz_dia;Bueno;Seca;No;Rural
201350CB2H001;Serio;1;3;2;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201301MM71044;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501JI40808;Serio;3;3;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201304CL13209;Serio;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200934NK41619;Serio;1;1;7;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
2005160B02850;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201231B144412;Serio;3;3;2;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
201414B029514;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20063104B1500;Serio;2;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201130D001067;Serio;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201014A142310;Serio;2;1;2;Carretera acceso;30;Luz_dia;Bueno;Seca;No;Urbano
201231A074112;Serio;1;1;5;Autovia;60;Luz_dia;Lluvioso;Humeda;No;Rural
201206E065016;Serio;1;1;1;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201020D044111;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20144100F0722;Serio;2;4;3;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201305EE05492;Serio;1;1;5;Autovia;30;Luz_dia;Ventoso;Humeda;No;Urbano
200701RY62761;Serio;1;1;1;Calzada;30;0;Bueno;Seca;No;Urbano
200701BS70567;Serio;2;1;6;Autovia;30;Luz_dia;Bueno;Humeda;No;Urbano
201122C101139;Serio;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200645WA79553;Serio;1;1;6;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200901GD10367;Serio;1;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200820D205502;Serio;1;1;7;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
20134100G0007;Serio;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201197GD70102;Serio;1;1;4;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
20124100A0259;Serio;1;2;6;Calzada;30;Luz_dia;Niebla;Humeda;No;Urbano
201443N183034;Serio;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401KG70495;Serio;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201332N198613;Serio;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
2012170S12062;Serio;1;1;1;Calzada;20;Luz_dia;Bueno;Humeda;No;Urbano
201301VK30037;Serio;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201420S044184;Serio;1;1;7;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200601CW10315;Serio;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201306X074000;Serio;4;2;3;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
200643P114066;Serio;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
201022G003377;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
201030D000729;Serio;3;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200997ND00908;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2014170H10054;Serio;1;2;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200743S057087;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200701RY64052;Serio;3;5;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200854DC16808;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200904BB09055;Serio;1;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201330C000739;Serio;2;1;5;Calzada;60;Luz_dia;Nieve y ventoso;Seca;No;Rural
201120T058401;Serio;2;2;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
2005170L10725;Serio;1;1;5;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200914K378709;Serio;2;3;5;Calzada;30;Luz_dia;Bueno;Con nieve;No;Urbano
2008170S31648;Serio;2;1;2;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
201322F300725;Serio;1;1;2;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200730A000351;Serio;2;2;4;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200930C000186;Serio;3;1;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200597ND00207;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200720L194001;Serio;2;1;6;Autovia;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200714A260207;Serio;1;1;4;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201401CW10518;Serio;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201104AN11065;Serio;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201022F001247;Serio;2;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
201342I258309;Serio;1;1;2;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201414A197114;Serio;1;1;4;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200743P166047;Serio;2;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200601JI40046;Serio;2;1;3;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
200714H069007;Serio;1;1;6;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601ZT80069;Serio;2;2;1;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201301QK50153;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201234WS20372;Serio;2;1;1;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
201406LF94699;Serio;1;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
2013160C07381;Serio;2;1;5;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200601JI40243;Serio;2;1;2;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201405FF02549;Serio;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401LX51054;Serio;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201260N060102;Serio;2;1;7;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201231D022212;Serio;1;1;5;Autovia;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200743R248047;Serio;1;2;5;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
2014170S12004;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201320M010853;Serio;1;3;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200505FF02550;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201SX29062;Serio;2;4;4;Calzada;30;Oscuridad con luces encendidas;Ventoso;Humeda;No;Urbano
201005EE05920;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200597QD70109;Serio;1;1;1;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200530A000221;Serio;1;1;7;Calzada;50;Luz_dia;Lluvioso;Humeda;No;Rural
201006P027045;Serio;1;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200843P327128;Serio;8;2;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200704CC07054;Serio;1;2;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201001GD10528;Serio;1;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201201TB00355;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
200620G075402;Serio;1;2;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200554AZ59505;Serio;1;1;6;Calzada;40;Luz_dia;Bueno;Humeda;No;Rural
200801BS70419;Serio;1;1;6;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
201045SP52354;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2011170M10141;Serio;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200601KD50343;Serio;2;1;4;Autovia;7777;Luz_dia;Bueno;Seca;No;Rural
200943S143129;Serio;2;1;2;Calzada;30;;Bueno;Humeda;No;Rural
20073102D3444;Serio;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101KD50009;Serio;1;1;6;Calzada;30;Oscuridad con luces encendidas;Niebla;Seca;No;Urbano
201105AA05421;Serio;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200704DA07039;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620E085102;Serio;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101TA01195;Serio;2;1;2;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
20063102B0096;Serio;1;2;3;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201497UD05105;Serio;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20093102A1016;Serio;2;1;2;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
201214C096312;Serio;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
20074100T2117;Serio;1;2;6;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
201301ZD30505;Serio;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200530C000887;Serio;1;3;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Hielo;No;Rural
2006600FL7002;Serio;1;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201043P344110;Serio;2;1;4;Rotonda;40;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
201205FF03673;Serio;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2006160D00520;Serio;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200901TD00145;Serio;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601TX20658;Serio;2;1;7;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601SX20789;Serio;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201250CH2M001;Serio;4;3;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200501BS70357;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201043N197060;Serio;3;2;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
20094100K0332;Serio;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201105DD02336;Serio;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2007160C06680;Serio;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201004CK10036;Serio;1;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20093104P3106;Serio;2;1;7;Autovia;70;Luz_dia;Bueno;Seca;Si;Rural
200601KD50040;Serio;2;1;3;Autovia;40;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200901TB00069;Serio;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2010160C04161;Serio;2;1;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201343S116013;Serio;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200797GC04301;Serio;1;2;1;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200520D349102;Serio;2;1;3;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200906K014071;Serio;2;11;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200897KB01212;Serio;1;1;7;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Urbano
200842I244507;Serio;1;2;7;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2012160C00491;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
2008558D02905;Serio;1;4;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201045MO52411;Serio;2;1;3;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
201301CW10505;Serio;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201097NA01902;Serio;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201006C035347;Serio;2;1;5;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2005160D02620;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601YR90146;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200920H027902;Serio;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200520G081802;Serio;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201201TA00863;Serio;2;1;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200642I541512;Serio;2;1;4;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201304CL13240;Serio;1;1;2;Calzada;40;Luz_dia;Bueno;Humeda;No;Urbano
200922C906340;Serio;2;2;7;Calzada;60;Oscuridad sin iluminacion;Ventoso;Humeda;No;Rural
201022F006246;Serio;2;2;4;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201220G001862;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801SX20421;Serio;2;1;2;Autovia;40;Luz_dia;Ventoso;Humeda;No;Urbano
201201PY20101;Serio;2;1;6;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200605BB12664;Serio;1;1;1;Autovia;50;Oscuridad con luces encendidas;Bueno;Seca;Si;Urbano
200742I405110;Serio;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201434NK02894;Serio;3;2;2;Calzada;60;Luz_dia;Bueno;Humeda;Si;Rural
200905FF30404;Serio;2;2;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200520K036302;Serio;1;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200597AD70302;Serio;3;2;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200645EL93612;Serio;2;2;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200522MC47854;Serio;5;3;4;Autovia;70;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
200650A21L609;Serio;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200701FH10460;Serio;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201006G029438;Serio;2;1;4;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
201163AC01011;Serio;1;1;6;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201032C287110;Serio;2;1;7;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
200742I425610;Serio;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200706Q086127;Serio;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200701BS70184;Serio;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200822GA86904;Serio;1;1;5;Autovia;70;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200706F064558;Serio;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201263AC11612;Serio;2;1;4;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
200554CR35905;Serio;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601KG70325;Serio;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201334WD01393;Serio;1;2;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200901QK50734;Serio;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201105AA06366;Serio;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601VW40035;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200605EE13322;Serio;2;2;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200642C021704;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201343P289093;Serio;2;1;7;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
200601RG40317;Serio;2;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2011551C52552;Serio;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200805CC26121;Serio;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005445KK0583;Serio;2;2;7;Calzada;40;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200993DUP0156;Serio;2;1;5;Calzada;30;Oscuridad con luces encendidas;Nieve;Con nieve;No;Urbano
20063102C0779;Serio;2;1;6;Autovia;40;Luz_dia;Nieve;Humeda;No;Urbano
201045EL49884;Serio;1;1;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200945GU38691;Serio;1;1;2;Carretera acceso;60;Luz_dia;Bueno;Seca;No;Rural
2013170S12823;Serio;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200742I195005;Serio;1;1;4;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200945WO43761;Serio;2;2;2;Calzada;60;Luz_dia;Nieve y ventoso;Seca;No;Rural
201042I096404;Serio;1;1;5;Rotonda;40;Luz_dia;Nieve y ventoso;Humeda;No;Rural
200501RG40049;Serio;1;1;5;Autovia;50;Luz_dia;Bueno;Seca;No;Rural
200605FF14090;Serio;1;1;2;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200705EE16385;Serio;1;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201234NW05242;Serio;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201106Q050371;Serio;1;1;1;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201001XD80516;Serio;1;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200654CR01006;Serio;1;1;2;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200906N024962;Serio;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
20074100C0729;Serio;2;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200942I319809;Serio;2;1;6;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200706X065410;Serio;1;1;1;Autovia;70;Oscuridad con luces encendidas;Ventoso;Inundada;No;Urbano
200540B027800;Serio;2;3;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
2010400C01819;Serio;1;1;6;Calzada;20;Luz_dia;Lluvioso;Humeda;No;Urbano
200501GD10609;Serio;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201145GU59008;Serio;2;1;1;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
200914A165409;Serio;2;1;5;Carretera acceso;70;Luz_dia;Bueno;Seca;No;Rural
200554CE67405;Serio;3;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201450GC2H034;Serio;1;1;6;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
201001TD00053;Serio;1;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201220T049682;Serio;5;3;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005215M16296;Serio;2;1;7;Autovia;70;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200601SX20031;Serio;2;1;6;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200801CW11129;Serio;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101TB01265;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201220J005342;Serio;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200943P120089;Serio;1;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200834WN08138;Serio;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201143N269091;Serio;2;1;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201060L049612;Serio;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201214B107212;Serio;2;1;1;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200737B028419;Serio;1;2;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
2012160B04921;Serio;3;2;6;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201443W055084;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201004CC10132;Serio;1;2;1;Calzada;60;Oscuridad sin iluminacion;Nieve y ventoso;Hielo;No;Rural
200804EL08075;Serio;2;1;3;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201404EN14014;Serio;1;1;4;Calzada;30;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201222C203494;Serio;2;1;5;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Urbano
201101TA00065;Serio;1;1;2;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200834TN30418;Serio;2;2;1;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
201442I155505;Serio;3;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301KF60054;Serio;1;1;7;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Seca;No;Urbano
200530A000192;Serio;2;1;7;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200805EE24198;Serio;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501XH30008;Serio;1;2;5;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200920F135001;Serio;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201005AA05078;Serio;2;2;4;Carretera acceso;30;Luz_dia;Bueno;Seca;No;Urbano
200643W380026;Serio;2;1;5;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200501EO40729;Serio;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200545MO69101;Serio;1;1;3;;30;Luz_dia;Bueno;Seca;No;Urbano
201201RY10135;Serio;2;2;7;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200532B074405;Serio;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201305CC05082;Serio;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201132B008211;Serio;1;1;1;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200645EL92205;Serio;1;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
200754ET12507;Serio;2;2;7;Calzada;50;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
